0.48	0.45	0.44	0.42	0.43	0.47	0.59	0.72	0.73	0.64	0.57	0.52	0.49	0.46	0.46	0.49	0.56	0.67	0.75	0.81	0.76	0.66	0.59	0.52
0.49	0.46	0.43	0.42	0.41	0.42	0.42	0.43	0.43	0.4	0.34	0.29	0.26	0.22	0.22	0.27	0.37	0.5	0.6	0.66	0.65	0.6	0.54	0.49
